class,PrecisionRecallAUC,FrequencyPositiveClass,n_positives,n_negatives
5-Fluorocytosine,0.19514447450637817,0.03676470588235294,25,655
Amikacin,0.07210193574428558,0.05661363372430612,975,16247
Aminoglycosides,0.13307301700115204,0.16393442622950818,20,102
Amoxicillin,0.16109707951545715,0.21621621621621623,136,493
Amoxicillin+Clavulanic acid,NaN,NaN,NaN,NaN
Amoxicillin-Clavulanic acid,0.3701571524143219,0.3932138893293166,9920,15308
Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.33660903573036194,0.3,24,56
AmphotericinB,NaN,NaN,NaN,NaN
Ampicillin,NaN,NaN,NaN,NaN
Ampicillin+Sulbactam,NaN,NaN,NaN,NaN
Ampicillin-Amoxicillin,0.79364413022995,0.8174612035279669,21966,4905
Ampicillin-Sulbactam,0.8557405471801758,0.7857142857142857,11,3
Anidulafungin,0.28640949726104736,0.28296296296296297,191,484
Azithromycin,0.09266155958175659,0.12631578947368421,12,83
Aztreonam,0.6736071109771729,0.705607476635514,604,252
Bacitracin,1.0,1.0,4,0
Benzylpenicillin,NaN,NaN,NaN,NaN
Benzylpenicillin_others,NaN,NaN,NaN,NaN
Benzylpenicillin_with_meningitis,NaN,NaN,NaN,NaN
Benzylpenicillin_with_pneumonia,NaN,NaN,NaN,NaN
Caspofungin,0.05191108211874962,0.05393586005830904,37,649
Cefalotin-Cefazolin,NaN,NaN,NaN,NaN
Cefazolin,0.28841182589530945,0.420785173375847,4223,5813
Cefepime,0.2397826611995697,0.2288945076555696,6518,21958
Cefixime,0.11083900928497314,0.08108108108108109,6,68
Cefotaxim,NaN,NaN,NaN,NaN
Cefotaxime,NaN,NaN,NaN,NaN
Cefoxitin,NaN,NaN,NaN,NaN
Cefoxitin_screen,0.11346447467803955,0.09615384615384616,5,47
Cefpodoxime,0.6574409604072571,0.34791666666666665,2338,4382
Ceftarolin,0.5241711735725403,0.2702702702702703,10,27
Ceftazidime,0.1548646241426468,0.14115685372585096,2455,14937
Ceftazidime-Avibactam,0.21021133661270142,0.2222222222222222,16,56
Ceftobiprole,0.9385160803794861,0.6129032258064516,38,24
Ceftolozane-Tazobactam,0.6812386512756348,0.32710280373831774,35,72
Ceftriaxone,0.32471728324890137,0.27496703710679976,7299,19246
Cefuroxime,0.6008927822113037,0.4230478351295141,4475,6103
Chloramphenicol,0.1207839623093605,0.13793103448275862,28,175
Ciprofloxacin,0.3038143515586853,0.24431129882460792,7462,23081
Clarithromycin,0.18586565554141998,0.18849840255591055,59,254
Clindamycin,0.47293785214424133,0.3132104719255942,3637,7975
Colistin,0.3110421895980835,0.15545737195221732,2850,15483
Cotrimoxazol,NaN,NaN,NaN,NaN
Cotrimoxazole,0.2777566611766815,0.18288288288288287,4872,21768
Daptomycin,0.024155214428901672,0.008784258608573436,100,11284
Doxycycline,0.0944305956363678,0.11428571428571428,12,93
Ertapenem,0.02345449849963188,0.019521453263742966,288,14465
Erythromycin,0.5890152454376221,0.4087914071667118,4529,6550
Fluconazol,NaN,NaN,NaN,NaN
Fluconazole,0.37706872820854187,0.3925925925925926,265,410
Fosfomycin,0.6881073117256165,0.5802469135802469,47,34
Fosfomycin-Trometamol,0.16916948556900024,0.21634850709740577,1326,4803
Fusidic acid,0.42088818550109863,0.32086114505969726,3413,7224
Gentamicin,0.37315890192985535,0.2176954343510729,2303,8276
Gentamicin_high_level,0.17716258764266968,0.15451895043731778,106,580
Imipenem,0.41001904010772705,0.23381307202885238,6872,22519
Isavuconazole,1.0,0.2,1,4
Itraconazole,0.2617497444152832,0.3772455089820359,252,416
Levofloxacin,0.17496903240680695,0.19115665896843725,3973,16811
Linezolid,0.000802774156909436,0.0011393229166666667,14,12274
Meropenem,0.3540375828742981,0.17422369713182756,5145,24386
Meropenem_with_meningitis,0.14862512052059174,0.13333333333333333,28,182
Meropenem_without_meningitis,0.03244714438915253,0.035211267605633804,5,137
Metronidazole,0.07876131683588028,0.05668016194331984,14,233
Micafungin,0.12991635501384735,0.1514705882352941,103,577
Minocycline,0.3567361533641815,0.2972972972972973,22,52
Moxifloxacin,0.20862850546836853,0.22141119221411193,91,320
Mupirocin,0.012418247759342194,0.00655307994757536,25,3790
Neomycin,NaN,NaN,NaN,NaN
Nitrofurantoin,0.6755409240722656,0.1954459203036053,412,1696
Norfloxacin,0.13671834766864777,0.14266994266994268,871,5234
Novobiocin,NaN,NaN,NaN,NaN
Oxacillin,0.7070552706718445,0.42248520710059173,4641,6344
Penicillin,0.7588392496109009,0.7370580337162465,9881,3525
PenicillinG,NaN,NaN,NaN,NaN
Penicillin_with_endokarditis,0.6525079607963562,0.5393939393939394,178,152
Penicillin_with_meningitis,0.19207420945167542,0.19931271477663232,58,233
Penicillin_with_other_infections,0.22705447673797607,0.17465753424657535,51,241
Penicillin_with_pneumonia,0.05601773411035538,0.040955631399317405,12,281
Penicillin_without_endokarditis,0.4754241704940796,0.4338461538461538,141,184
Piperacillin,NaN,NaN,NaN,NaN
Piperacillin-Tazobactam,0.22497811913490295,0.23050919078808366,6546,21852
Polymyxin B,NaN,NaN,NaN,NaN
Posaconazole,0.1313626766204834,0.12378640776699029,51,361
Quinolones,0.052453991025686264,0.05687203791469194,12,199
Rifampicin,0.14995533227920532,0.04942549699069852,542,10424
Rifampicin_1mg-l,0.22499999403953552,0.2,2,8
Strepomycin_high_level,NaN,NaN,NaN,NaN
Teicoplanin,0.025389356538653374,0.02938499544922637,226,7465
Teicoplanin_GRD,0.16249999403953552,0.16666666666666666,2,10
Tetracycline,0.7307201623916626,0.3107481347045775,3082,6836
Ticarcillin,NaN,NaN,NaN,NaN
Ticarcillin-Clavulan acid,0.9999999403953552,1.0,5,0
Tigecycline,0.21362343430519104,0.003908794788273616,48,12232
Tobramycin,0.08882644772529602,0.0931830676195712,1695,16495
Vancomycin,0.10109511017799377,0.011806845317060229,178,14898
Voriconazole,0.10225401818752289,0.05776892430278884,29,473
micro,0.2783801257610321,0.2447945986358075,,
macro,0.32544764276137456,NaN,,
