class,ROCAUC,n_positives,n_negatives
Amikacin,0.8353973627090454,211,4259
Amoxicillin-Clavulanic acid,0.9128001928329468,2655,4987
Ampicillin,0.894160807132721,1680,815
Ampicillin-Amoxicillin,0.9451408386230469,4407,1015
Aztreonam,0.8494594693183899,123,91
Benzylpenicillin,0.9519557356834412,120,98
Cefazolin,0.9380782246589661,825,1135
Cefepime,0.9133174419403076,1434,6342
Cefpodoxime,0.923011064529419,468,877
Ceftazidime,0.8293384909629822,674,4990
Ceftriaxone,0.9008345007896423,1680,5747
Cefuroxime,0.9154896140098572,1135,1672
Ciprofloxacin,0.8785812854766846,1870,7360
Clarithromycin,0.8036537170410156,63,265
Clindamycin,0.851213812828064,810,1960
Colistin,0.9881371259689331,632,3183
Cotrimoxazole,0.899527907371521,1474,4997
Ertapenem,0.8388605117797852,83,4397
Erythromycin,0.83966463804245,1052,1797
Fosfomycin,0.8726313710212708,408,2023
Fosfomycin-Trometamol,0.8182158470153809,258,953
Fusidic acid,0.8744983673095703,699,1691
Gentamicin,0.8870334625244141,680,4411
Imipenem,0.9568519592285156,1508,6338
Levofloxacin,0.8966408967971802,817,3715
Meropenem,0.955673098564148,1022,5476
Mupirocin,0.9889804124832153,108,910
Nitrofurantoin,0.9801579713821411,237,743
Norfloxacin,0.8503884077072144,228,1400
Oxacillin,0.9395681619644165,1093,1518
Penicillin,0.9311798810958862,2453,835
Piperacillin-Tazobactam,0.8716766834259033,1492,6270
Polymyxin B,0.9999516606330872,90,460
Rifampicin,0.9173216819763184,112,2958
Teicoplanin,0.9505293369293213,49,1679
Tetracycline,0.9070168733596802,725,2006
Tobramycin,0.844142496585846,318,3478
Vancomycin,0.9632149934768677,42,4081
micro,0.9326037764549255,,
macro,0.9030077975047263,,
