class,ROCAUC,n_positives,n_negatives
5-Fluorocytosine,0.6209465861320496,25,655
Amikacin,0.6179973483085632,975,16247
Aminoglycosides,0.6093137264251709,20,102
Amoxicillin,0.4659050703048706,136,493
Amoxicillin+Clavulanic acid,NaN,NaN,NaN
Amoxicillin-Clavulanic acid,0.5428211092948914,9920,15308
Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.3586309552192688,24,56
AmphotericinB,NaN,NaN,NaN
Ampicillin,NaN,NaN,NaN
Ampicillin+Sulbactam,NaN,NaN,NaN
Ampicillin-Amoxicillin,0.4795253276824951,21966,4905
Ampicillin-Sulbactam,0.9090908765792847,11,3
Anidulafungin,0.3777638375759125,191,484
Azithromycin,0.3825300931930542,12,83
Aztreonam,0.46833938360214233,604,252
Bacitracin,0.0,4,0
Benzylpenicillin,NaN,NaN,NaN
Benzylpenicillin_others,NaN,NaN,NaN
Benzylpenicillin_with_meningitis,NaN,NaN,NaN
Benzylpenicillin_with_pneumonia,NaN,NaN,NaN
Caspofungin,0.5161787867546082,37,649
Cefalotin-Cefazolin,NaN,NaN,NaN
Cefazolin,0.3251805305480957,4223,5813
Cefepime,0.5574594140052795,6518,21958
Cefixime,0.5661764740943909,6,68
Cefotaxim,NaN,NaN,NaN
Cefotaxime,NaN,NaN,NaN
Cefoxitin,NaN,NaN,NaN
Cefoxitin_screen,0.6936171054840088,5,47
Cefpodoxime,0.7896404266357422,2338,4382
Ceftarolin,0.25555557012557983,10,27
Ceftazidime,0.564809262752533,2455,14937
Ceftazidime-Avibactam,0.2667410671710968,16,56
Ceftobiprole,0.7971491813659668,38,24
Ceftolozane-Tazobactam,0.699999988079071,35,72
Ceftriaxone,0.5540943741798401,7299,19246
Cefuroxime,0.7185935378074646,4475,6103
Chloramphenicol,0.22591836750507355,28,175
Ciprofloxacin,0.5844855904579163,7462,23081
Clarithromycin,0.5316962003707886,59,254
Clindamycin,0.6832277774810791,3637,7975
Colistin,0.338111937046051,2850,15483
Cotrimoxazol,NaN,NaN,NaN
Cotrimoxazole,0.6698830127716064,4872,21768
Daptomycin,0.48301491141319275,100,11284
Doxycycline,0.509856641292572,12,93
Ertapenem,0.48714855313301086,288,14465
Erythromycin,0.7019014358520508,4529,6550
Fluconazol,NaN,NaN,NaN
Fluconazole,0.2944960594177246,265,410
Fosfomycin,0.7578222155570984,47,34
Fosfomycin-Trometamol,0.5252833962440491,1326,4803
Fusidic acid,0.5674041509628296,3413,7224
Gentamicin,0.6900127530097961,2303,8276
Gentamicin_high_level,0.5108165144920349,106,580
Imipenem,0.7458422183990479,6872,22519
Isavuconazole,0.5,1,4
Itraconazole,0.6952361464500427,252,416
Levofloxacin,0.47920554876327515,3973,16811
Linezolid,0.2451232522726059,14,12274
Meropenem,0.7808865308761597,5145,24386
Meropenem_with_meningitis,0.36145997047424316,28,182
Meropenem_without_meningitis,0.747445285320282,5,137
Metronidazole,0.4996933937072754,14,233
Micafungin,0.4450034201145172,103,577
Minocycline,0.3312937021255493,22,52
Moxifloxacin,0.4692307412624359,91,320
Mupirocin,0.685530424118042,25,3790
Neomycin,NaN,NaN,NaN
Nitrofurantoin,0.8121823072433472,412,1696
Norfloxacin,0.5522961616516113,871,5234
Novobiocin,NaN,NaN,NaN
Oxacillin,0.7955825328826904,4641,6344
Penicillin,0.5258166790008545,9881,3525
PenicillinG,NaN,NaN,NaN
Penicillin_with_endokarditis,0.4406416118144989,178,152
Penicillin_with_meningitis,0.557051956653595,58,233
Penicillin_with_other_infections,0.4282808303833008,51,241
Penicillin_with_pneumonia,0.42259782552719116,12,281
Penicillin_without_endokarditis,0.4925609230995178,141,184
Piperacillin,NaN,NaN,NaN
Piperacillin-Tazobactam,0.5074955224990845,6546,21852
Polymyxin B,NaN,NaN,NaN
Posaconazole,0.3755906820297241,51,361
Quinolones,0.4928811192512512,12,199
Rifampicin,0.7867345213890076,542,10424
Rifampicin_1mg-l,0.875,2,8
Strepomycin_high_level,NaN,NaN,NaN
Teicoplanin,0.508804202079773,226,7465
Teicoplanin_GRD,0.45000001788139343,2,10
Tetracycline,0.840835452079773,3082,6836
Ticarcillin,NaN,NaN,NaN
Ticarcillin-Clavulan acid,0.0,5,0
Tigecycline,0.7232975363731384,48,12232
Tobramycin,0.5079483389854431,1695,16495
Vancomycin,0.8685469031333923,178,14898
Voriconazole,0.5071808695793152,29,473
micro,0.5990031957626343,,
macro,0.5344989113993459,,
