class,ROCAUC,n_positives,n_negatives
Amikacin,0.8300958871841431,218,4194
Amoxicillin-Clavulanic acid,0.910709023475647,2665,5037
Ampicillin,0.8933531045913696,1662,821
Ampicillin-Amoxicillin,0.9401970505714417,4476,991
Aztreonam,0.8740437626838684,122,90
Benzylpenicillin,0.9669939875602722,119,83
Cefazolin,0.9304278492927551,883,1187
Cefepime,0.898788332939148,1544,6270
Cefpodoxime,0.9071192741394043,470,890
Ceftazidime,0.8189870119094849,707,4865
Ceftriaxone,0.8956405520439148,1821,5642
Cefuroxime,0.9136706590652466,1203,1666
Ciprofloxacin,0.8612889647483826,1921,7312
Clarithromycin,0.7254431247711182,61,246
Clindamycin,0.8388416767120361,905,2010
Colistin,0.9945536255836487,545,3217
Cotrimoxazole,0.8817479610443115,1461,4985
Ertapenem,0.8730724453926086,82,4345
Erythromycin,0.82514888048172,1136,1807
Fosfomycin,0.8928335905075073,457,1965
Fosfomycin-Trometamol,0.793056845664978,281,960
Fusidic acid,0.8678523302078247,749,1727
Gentamicin,0.9134777784347534,720,4514
Imipenem,0.9538455009460449,1524,6399
Levofloxacin,0.877779483795166,864,3609
Meropenem,0.9464555382728577,1079,5513
Mupirocin,0.9906535148620605,113,944
Nitrofurantoin,0.9612090587615967,237,703
Norfloxacin,0.8262900114059448,262,1373
Oxacillin,0.9327338337898254,1148,1575
Penicillin,0.9266988039016724,2514,863
Piperacillin-Tazobactam,0.8692254424095154,1581,6255
Polymyxin B,0.9999759197235107,95,436
Rifampicin,0.9027817845344543,109,3048
Teicoplanin,0.9781008362770081,51,1720
Tetracycline,0.900493323802948,716,2099
Tobramycin,0.8493089079856873,345,3379
Vancomycin,0.9826648831367493,45,4147
micro,0.9263935089111328,,
macro,0.8985673832265955,,
