class,PrecisionRecallAUC,FrequencyPositiveClass,n_positives,n_negatives
Amoxicillin-Clavulanic acid,0.8775874972343445,0.29545454545454547,117,279
Ampicillin,0.9841129779815674,0.5538461538461539,144,116
Benzylpenicillin,0.9755564332008362,0.5701754385964912,130,98
Cefepime,0.688568115234375,0.19696969696969696,65,265
Ciprofloxacin,0.6524756550788879,0.16957605985037408,68,333
Clindamycin,0.5841873288154602,0.2300469483568075,49,164
Fosfomycin,0.8481547236442566,0.21782178217821782,66,237
Nitrofurantoin,0.9849824905395508,0.5257731958762887,102,92
micro,0.8958234786987305,0.31870967741935485,,
macro,0.8244531527161598,NaN,,
