class,ROCAUC,n_positives,n_negatives
5-Fluorocytosine,NaN,NaN,NaN
Amikacin,0.7819952964782715,33,1813
Aminoglycosides,NaN,NaN,NaN
Amoxicillin,NaN,NaN,NaN
Amoxicillin+Clavulanic acid,NaN,NaN,NaN
Amoxicillin-Clavulanic acid,0.8127084970474243,1394,3150
Amoxicillin-Clavulanic acid_uncomplicated_HWI,NaN,NaN,NaN
AmphotericinB,NaN,NaN,NaN
Ampicillin,0.4222407937049866,3024,1523
Ampicillin+Sulbactam,NaN,NaN,NaN
Ampicillin-Amoxicillin,NaN,NaN,NaN
Ampicillin-Sulbactam,NaN,NaN,NaN
Anidulafungin,NaN,NaN,NaN
Azithromycin,0.8773584961891174,2,53
Aztreonam,NaN,NaN,NaN
Bacitracin,NaN,NaN,NaN
Benzylpenicillin,NaN,NaN,NaN
Benzylpenicillin_others,NaN,NaN,NaN
Benzylpenicillin_with_meningitis,NaN,NaN,NaN
Benzylpenicillin_with_pneumonia,NaN,NaN,NaN
Caspofungin,NaN,NaN,NaN
Cefalotin-Cefazolin,0.5098039507865906,51,1
Cefazolin,NaN,NaN,NaN
Cefepime,0.645511269569397,259,1582
Cefixime,NaN,NaN,NaN
Cefotaxim,NaN,NaN,NaN
Cefotaxime,NaN,NaN,NaN
Cefoxitin,NaN,NaN,NaN
Cefoxitin_screen,NaN,NaN,NaN
Cefpodoxime,NaN,NaN,NaN
Ceftarolin,NaN,NaN,NaN
Ceftazidime,0.6200856566429138,354,2420
Ceftazidime-Avibactam,NaN,NaN,NaN
Ceftobiprole,NaN,NaN,NaN
Ceftolozane-Tazobactam,1.0,1,1
Ceftriaxone,0.654778242111206,716,2159
Cefuroxime,0.6762257814407349,1076,1766
Chloramphenicol,NaN,NaN,NaN
Ciprofloxacin,0.73628830909729,396,3385
Clarithromycin,0.5987076759338379,215,835
Clindamycin,0.6481267213821411,397,826
Colistin,0.48571425676345825,5,7
Cotrimoxazol,NaN,NaN,NaN
Cotrimoxazole,0.6721699833869934,1253,2822
Daptomycin,NaN,NaN,NaN
Doxycycline,0.5288891792297363,44,793
Ertapenem,NaN,NaN,NaN
Erythromycin,0.797385573387146,3,51
Fluconazol,NaN,NaN,NaN
Fluconazole,NaN,NaN,NaN
Fosfomycin,0.6477266550064087,503,752
Fosfomycin-Trometamol,NaN,NaN,NaN
Fusidic acid,0.7394505739212036,31,714
Gentamicin,0.710608959197998,550,3441
Gentamicin_high_level,NaN,NaN,NaN
Imipenem,0.786624550819397,44,1812
Isavuconazole,NaN,NaN,NaN
Itraconazole,NaN,NaN,NaN
Levofloxacin,NaN,NaN,NaN
Linezolid,0.13706140220165253,3,304
Meropenem,0.8194444179534912,8,18
Meropenem_with_meningitis,NaN,NaN,NaN
Meropenem_without_meningitis,NaN,NaN,NaN
Metronidazole,0.5,2,103
Micafungin,NaN,NaN,NaN
Minocycline,NaN,NaN,NaN
Moxifloxacin,0.1931818276643753,4,66
Mupirocin,0.6522163152694702,535,140
Neomycin,NaN,NaN,NaN
Nitrofurantoin,0.8555507659912109,325,1426
Norfloxacin,0.7736106514930725,191,1140
Novobiocin,0.42396312952041626,7,93
Oxacillin,0.6897147297859192,710,851
Penicillin,0.7283983826637268,724,412
PenicillinG,NaN,NaN,NaN
Penicillin_with_endokarditis,NaN,NaN,NaN
Penicillin_with_meningitis,NaN,NaN,NaN
Penicillin_with_other_infections,NaN,NaN,NaN
Penicillin_with_pneumonia,NaN,NaN,NaN
Penicillin_without_endokarditis,NaN,NaN,NaN
Piperacillin,NaN,NaN,NaN
Piperacillin-Tazobactam,0.6163419485092163,309,2185
Polymyxin B,0.7203793525695801,486,2305
Posaconazole,NaN,NaN,NaN
Quinolones,NaN,NaN,NaN
Rifampicin,0.31740838289260864,4,764
Rifampicin_1mg-l,NaN,NaN,NaN
Strepomycin_high_level,NaN,NaN,NaN
Teicoplanin,NaN,NaN,NaN
Teicoplanin_GRD,NaN,NaN,NaN
Tetracycline,0.5850661396980286,23,46
Ticarcillin,NaN,NaN,NaN
Ticarcillin-Clavulan acid,NaN,NaN,NaN
Tigecycline,NaN,NaN,NaN
Tobramycin,NaN,NaN,NaN
Vancomycin,0.909183144569397,16,1108
Voriconazole,NaN,NaN,NaN
micro,0.741600513458252,,
macro,0.5059548046277917,,
