class,ROCAUC,n_positives,n_negatives
Amoxicillin-Clavulanic acid,0.9252411723136902,286,622
Ampicillin,0.9208747148513794,634,272
Cefepime,0.7736486196517944,52,296
Ceftazidime,0.7744179964065552,66,466
Ceftriaxone,0.8698492646217346,134,418
Cefuroxime,0.8763168454170227,210,339
Ciprofloxacin,0.844026505947113,65,687
Clarithromycin,0.7953236103057861,47,192
Clindamycin,0.8825729489326477,77,191
Cotrimoxazole,0.9288798570632935,223,592
Fosfomycin,0.8840484023094177,102,133
Gentamicin,0.9065040349960327,102,697
Nitrofurantoin,0.9631432890892029,53,279
Oxacillin,0.9607142806053162,154,180
Penicillin,0.7825818657875061,173,75
Piperacillin-Tazobactam,0.8275282382965088,66,415
Polymyxin B,0.9984996318817139,95,442
micro,0.9207764863967896,,
macro,0.8773041928515715,,
