class,ROCAUC,n_positives,n_negatives
Amoxicillin-Clavulanic acid,0.913727343082428,251,654
Ampicillin,0.8938408493995667,584,326
Cefepime,0.7609387636184692,59,325
Ceftazidime,0.8315711617469788,70,481
Ceftriaxone,0.8913143277168274,143,428
Cefuroxime,0.8970737457275391,206,355
Ciprofloxacin,0.8089801669120789,78,667
Clarithromycin,0.8006905317306519,36,177
Clindamycin,0.9021635055541992,82,177
Cotrimoxazole,0.9124698638916016,238,572
Fosfomycin,0.8524632453918457,79,148
Gentamicin,0.9127810001373291,119,678
Nitrofurantoin,0.9957224726676941,56,263
Oxacillin,0.9776119589805603,134,180
Penicillin,0.8074266910552979,133,98
Piperacillin-Tazobactam,0.8698166012763977,55,456
Polymyxin B,0.999884843826294,94,462
micro,0.9125452637672424,,
macro,0.884028063100927,,
