class,PrecisionRecallAUC,FrequencyPositiveClass,n_positives,n_negatives
Ampicillin,0.9338445663452148,0.5187823834196891,1602,1486
Ampicillin+Sulbactam,0.8984628915786743,0.5237903225806452,1299,1181
Cefotaxim,0.35802504420280457,0.11470186618115612,252,1945
Ceftazidime,0.8234318494796753,0.2576971741881063,611,1760
Ceftriaxone,0.42112982273101807,0.12014453477868112,133,974
Ciprofloxacin,0.8452062606811523,0.27573822825219474,691,1815
Clindamycin,0.9314346313476562,0.5,1075,1075
Cotrimoxazole,0.8221883773803711,0.2629288274449565,1027,2879
Erythromycin,0.9445137977600098,0.5610647181628392,1075,841
Fosfomycin,0.8410826325416565,0.17884914463452567,345,1584
Gentamicin,0.9964781403541565,0.7253945480631276,2528,957
Imipenem,0.984587550163269,0.25171849427168574,769,2286
Levofloxacin,0.8615403771400452,0.2786885245901639,323,836
Meropenem,0.5222681760787964,0.04104627766599597,102,2383
Moxifloxacin,0.8161450028419495,0.35714285714285715,570,1026
Oxacillin,0.8651224374771118,0.3167701863354037,357,770
PenicillinG,0.9858437180519104,0.7521035598705501,1162,383
Piperacillin-Tazobactam,0.7899466753005981,0.2948557089084065,705,1686
Tetracycline,0.6766204833984375,0.22241086587436332,262,916
Vancomycin,0.7579351663589478,0.039406583217431616,85,2072
micro,0.9182303547859192,0.3416309208725016,,
macro,0.8037903800606727,NaN,,
