class,PrecisionRecallAUC,FrequencyPositiveClass,n_positives,n_negatives
Ampicillin,0.9412179589271545,0.5300653594771242,1622,1438
Ampicillin+Sulbactam,0.8921312689781189,0.5182901767365392,1261,1172
Cefotaxim,0.36870163679122925,0.10850574712643678,236,1939
Ceftazidime,0.8412809371948242,0.2421142369991475,568,1778
Ceftriaxone,0.41729217767715454,0.11059479553903345,119,957
Ciprofloxacin,0.8284592032432556,0.26058631921824105,640,1816
Clindamycin,0.9330894351005554,0.5110509697789806,1133,1084
Cotrimoxazole,0.8225903511047363,0.2657216494845361,1031,2849
Erythromycin,0.942632257938385,0.5733130390664637,1130,841
Fosfomycin,0.8591243624687195,0.19281376518218624,381,1595
Gentamicin,0.9960080981254578,0.7087739354101171,2480,1019
Imipenem,0.9874358773231506,0.26320971447325237,802,2245
Levofloxacin,0.8462858200073242,0.259289843104872,314,897
Meropenem,0.5078735947608948,0.042483660130718956,104,2344
Moxifloxacin,0.809472918510437,0.3574720210664911,543,976
Oxacillin,0.8285108208656311,0.32033898305084746,378,802
PenicillinG,0.9867758750915527,0.7756773787019534,1231,356
Piperacillin-Tazobactam,0.8020472526550293,0.28293096145700974,668,1693
Tetracycline,0.6927599310874939,0.21662669864108713,271,980
Vancomycin,0.7253318428993225,0.02689376961004034,60,2171
micro,0.9186351895332336,0.34086148802477007,,
macro,0.8014510810375214,NaN,,
