class,ROCAUC,n_positives,n_negatives
Ampicillin,0.9215335845947266,1602,1486
Ampicillin+Sulbactam,0.8652284741401672,1299,1181
Cefotaxim,0.7389092445373535,252,1945
Ceftazidime,0.8780450224876404,611,1760
Ceftriaxone,0.7805576920509338,133,974
Ciprofloxacin,0.8969689607620239,691,1815
Clindamycin,0.9146547913551331,1075,1075
Cotrimoxazole,0.8961319923400879,1027,2879
Erythromycin,0.919463574886322,1075,841
Fosfomycin,0.9297851920127869,345,1584
Gentamicin,0.9910295605659485,2528,957
Imipenem,0.9922449588775635,769,2286
Levofloxacin,0.9269112944602966,323,836
Meropenem,0.9402960538864136,102,2383
Moxifloxacin,0.862838089466095,570,1026
Oxacillin,0.9322220087051392,357,770
PenicillinG,0.9609882831573486,1162,383
Piperacillin-Tazobactam,0.846708357334137,705,1686
Tetracycline,0.8163959383964539,262,916
Vancomycin,0.9525352120399475,85,2072
micro,0.93992018699646,,
macro,0.8981724143028259,,
